Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5142-1,25-06-2013,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Laser DVD-RAM discs,Office Supplies,Small Pack,Regular Air,27-06-2013,$20.18,$35.41,$15.23,37,$515.84,8%,$36.11,$479.73,$1.99,$483.83
5143-1,04-07-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Alto 3-Hole Punch,Office Supplies,Small Box,Regular Air,06-07-2014,$2.76,$4.38,$1.62,26,$222.74,8%,$6.68,$216.06,$6.21,$218.18
5143-1,29-05-2013,Anthony Rawles,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Emerson C82 Color Inkjet Printer,Technology,Jumbo Drum,Delivery Truck,29-05-2013,$76.79,$119.99,$43.20,24,"$2,499.96",2%,$259.98,"$2,455.35",$14.00,"$2,463.25"
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths Gold Paper Clips,Office Supplies,Small Box,Regular Air,27-06-2013,$1.82,$2.98,$1.16,32,$8.94,10%,$0.80,$8.14,$1.58,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Express Air,27-06-2013,$1.18,$1.88,$0.70,24,$8.94,10%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,27-06-2013,$0.24,$1.26,$1.02,38,$8.94,0%,$0.80,$8.14,$0.70,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,27-06-2013,$1.18,$1.88,$0.70,22,$8.94,1%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,27-06-2013,$1.18,$1.88,$0.70,17,$8.94,4%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths Gold Paper Clips,Office Supplies,Small Box,Regular Air,27-06-2013,$1.82,$2.98,$1.16,9,$8.94,6%,$0.80,$8.14,$1.58,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Low,Smiths General Use 3-Ring Binders,Office Supplies,Small Pack,Express Air,27-06-2013,$1.18,$1.88,$0.70,26,$8.94,4%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Not Specified,Smiths General Use 3-Ring Binders,Technology,Jumbo Drum,Delivery Truck,27-06-2013,$1.18,$1.88,$0.70,24,$8.94,2%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,27-06-2013,$1.18,$1.88,$0.70,42,$8.94,7%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,Smiths General Use 3-Ring Binders,Technology,Small Box,Express Air,27-06-2013,$1.18,$1.88,$0.70,23,$8.94,7%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Technology,Small Box,Express Air,27-06-2013,$1.18,$1.88,$0.70,24,$8.94,8%,$0.80,$8.14,$1.49,$9.72
5144-1,16-02-2013,Tamara Dahlen,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,20-02-2013,$1.94,$3.08,$1.14,21,$157.00,3%,$12.82,$147.68,$0.99,$147.04
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Low,Smiths General Use 3-Ring Binders,Office Supplies,Small Pack,Regular Air,27-06-2013,$1.18,$1.88,$0.70,50,$8.94,8%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,High,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,27-06-2013,$1.18,$1.88,$0.70,26,$8.94,7%,$0.80,$8.14,$1.49,$9.72
5144-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,27-06-2013,$1.18,$1.88,$0.70,41,$8.94,8%,$0.80,$8.14,$1.49,$9.72
5145-1,15-07-2013,Mihch Gernen,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,Low,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,24-07-2013,$13.64,$20.98,$7.34,46,$53.52,10%,$4.27,$59.01,$1.49,$55.72
5145-1,29-06-2013,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,04-07-2013,$3.32,$5.18,$1.86,42,$5.18,0%,$0.10,$5.08,$2.04,$7.12
5145-1,02-04-2016,Hunter Glantz,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,Low,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,10-04-2016,$8.82,$20.99,$12.17,9,$358.08,3%,$33.23,$325.35,$4.81,$346.25
5145-2,29-06-2013,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Not Specified,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,03-07-2013,$3.65,$5.98,$2.33,45,$23.36,4%,$2.10,$21.26,$1.49,$22.09
5146-1,16-12-2015,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,18-12-2015,$4.46,$10.89,$6.43,39,$359.64,10%,$14.39,$345.25,$4.50,$349.25
5146-1,30-04-2013,Kelly Williams,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Cando S750 Color Inkjet Printer,Technology,Small Pack,Regular Air,01-05-2013,$75.00,$120.97,$45.97,21,"$2,499.78",9%,$244.97,"$2,259.75",$26.30,"$2,249.54"
5148-1,12-09-2014,Gary Hansen,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,12 Colored Short Pencils,Furniture,Large Box,Regular Air,19-09-2014,$1.09,$2.60,$1.51,7,$197.80,2%,$5.96,$199.14,$2.40,$100.09
5148-1,29-06-2013,Eugene Hildebrand,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Economy Binders,Office Supplies,Small Box,Regular Air,01-07-2013,$1.33,$2.08,$0.75,25,$91.52,4%,$3.66,$87.86,$1.49,$89.35
5148-1,30-07-2013,Enda Mitchell,"Cnr Williams Road & Lechlade Ave,South Yarra",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,TechSavi Cordless Elite Duo,Office Supplies,Small Pack,Regular Air,31-07-2013,$60.59,$100.98,$40.39,44,"$2,879.76",7%,$57.60,"$2,832.76",$7.18,"$2,857.25"
5148-1,16-07-2013,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,High,Lesan Ultra Professional Cordless Optical Suite,Technology,Medium Box,Regular Air,17-07-2013,$156.50,$300.97,$144.47,30,$91.52,3%,$3.66,$87.86,$7.18,$89.35
5148-1,15-03-2013,Michael Grace,"402 Argyle St,Moss Vale",Sydney,NSW,Corporate,Natasha Song,Medium,Binder Posts,Technology,Small Box,Regular Air,16-03-2013,$3.50,$5.74,$2.24,39,$134.04,5%,$1.47,$122.83,$5.01,$132.05
5148-1,15-02-2013,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Consumer,Radhya Staples,Medium,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,16-02-2013,$18.38,$29.17,$10.79,20,$75.44,10%,$0.85,$84.33,$6.27,$74.23
5148-1,09-08-2013,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,"Artisan Flip-Chart Easel Binder, Black",Technology,Large Box,Regular Air,16-08-2013,$13.88,$22.38,$8.50,40,$230.62,4%,$23.26,$232.52,$15.10,$247.64
5149-1,09-10-2014,Trudy Bell,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,09-10-2014,$6.39,$19.98,$13.59,21,$378.50,0%,$30.28,$347.25,$4.00,$353.25
5149-1,18-11-2013,Phillip Flathmann,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Wrap Bag,Express Air,20-11-2013,$4.53,$7.30,$2.77,41,$304.96,2%,$6.10,$295.60,$7.72,$244.35
5150-1,29-06-2013,Adam Berlavance,"106 Ebley Street,Bondi Junction",Sydney,NSW,Small Business,Leighton Forrest,Not Specified,HFX 6S Scientific Calcul Plament Drawer Pagem-Pafer Pockets,Office Supplies,Small Box,Regular Air,01-07-2013,$2.26,$3.58,$1.32,18,$636.51,10%,$44.56,$591.95,$5.47,$601.39
5150-1,04-05-2013,Lynn Smith,"61A Bay Road,Wollstonecraft",Sydney,NSW,Small Business,Samantha Chairs,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,06-05-2013,$4.53,$7.30,$2.77,39,$243.98,3%,$2.19,$243.32,$7.72,$243.82
5150-1,24-08-2013,Skye Norling,"48 Albion St,Surry Hills",Sydney,NSW,Consumer,Natasha Song,Not Specified,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Technology,Small Box,Regular Air,27-08-2013,$2.39,$4.26,$1.87,39,$135.00,9%,$12.15,$122.85,$1.20,$130.63
5152-1,24-08-2013,Toby Gondweld,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,28-08-2013,$1.94,$3.08,$1.14,10,$156.00,10%,$13.28,$142.58,$0.99,$133.04
5152-1,15-02-2013,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Small Business,Radhya Staples,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Pack,Express Air,16-02-2013,$1.60,$2.62,$1.02,34,$69.30,0%,$12.88,$68.96,$0.80,$63.95
5152-1,11-08-2014,Tonja Turnell,"222 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Critical,12 Colored Short Pencils,Technology,Small Box,Express Air,13-08-2014,$1.09,$2.60,$1.51,50,$49.76,5%,$3.96,$49.24,$2.40,$40.01
5152-1,30-06-2013,Mitch Gastineau,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Critical,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,04-07-2013,$6.39,$19.98,$13.59,8,$379.62,4%,$30.27,$349.25,$4.00,$353.25
5152-1,07-09-2015,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,09-09-2015,$4.79,$11.97,$7.18,6,$259.34,1%,$12.39,$239.25,$5.81,$234.85
5152-1,30-06-2013,Mitch Gastineau,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Small Business,Mihael Khan,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,04-07-2013,$6.39,$19.98,$13.59,46,$379.62,8%,$30.37,$349.25,$4.00,$353.25
5153-1,18-12-2013,Carol Triggs,"501 George St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,1726 Digital Answering Machine,Technology,Small Box,Regular Air,20-12-2013,$8.82,$20.99,$12.17,33,$630.64,7%,$12.33,$593.95,$4.81,$593.34
5154-1,20-08-2013,Jennifer Patt,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan 479 Labels,Office Supplies,Small Box,Express Air,22-08-2013,$1.59,$2.61,$1.02,32,$27.12,10%,$2.53,$25.53,$0.50,$27.42
5154-1,04-08-2013,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,16-08-2013,$1.87,$8.12,$6.25,13,$259.84,10%,$20.79,$239.05,$2.83,$241.88
5154-1,26-12-2014,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Brown Kraft Recycled Envelopes,Technology,Medium Box,Regular Air,29-12-2014,$11.04,$16.98,$5.94,18,$89.30,0%,$5.96,$83.96,$12.39,$84.96
5154-1,05-06-2014,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,07-06-2014,$1.84,$2.88,$1.04,13,$50.40,6%,$2.52,$49.20,$0.99,$59.66
5155-1,25-08-2014,Jill Fjeld,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,High,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Pack,Regular Air,27-08-2014,$178.83,$415.88,$237.05,42,$305.62,5%,$30.33,$279.53,$11.37,$290.93
5155-1,16-11-2014,Jill Stevenson,"181 Enmore Rd,Enmore",Sydney,NSW,Corporate,Radhya Staples,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,21-11-2014,$1.84,$2.88,$1.04,11,$86.30,9%,$7.63,$76.39,$0.99,$76.68
5155-1,15-06-2013,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,17-06-2013,$12.39,$19.98,$7.59,22,$960.10,4%,$9.60,$955.70,$5.77,$995.70
5156-1,25-04-2015,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Yvette Biti,High,Self-Adhesive Removable Labels,Technology,Small Box,Regular Air,28-04-2015,$1.98,$3.15,$1.17,42,$76.24,0%,$2.41,$72.33,$0.49,$72.32
5156-1,05-05-2013,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,06-05-2013,$1.60,$2.62,$1.02,22,$56.02,9%,$5.34,$52.69,$0.80,$53.89
5156-1,23-10-2013,Denise Leinenbach,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,Not Specified,Brown Kraft Recycled Envelopes,Office Supplies,Wrap Bag,Regular Air,25-10-2013,$11.04,$16.98,$5.94,23,$53.92,7%,$4.35,$58.87,$12.39,$53.97
5156-1,19-05-2015,Carlos Meador,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,High,Economy Binders,Office Supplies,Small Box,Regular Air,20-05-2015,$1.33,$2.08,$0.75,22,$35.70,7%,$2.20,$33.02,$1.49,$36.44
5156-1,01-02-2015,Paul Knutson,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Home Office,Leighton Forrest,Not Specified,"24 Capacity Maxi Data Binder Racks, Pearl",Technology,Jumbo Drum,Delivery Truck,03-02-2015,$84.22,$210.55,$126.33,4,$880.59,7%,$61.71,$845.87,$9.99,$889.50
5157-1,26-11-2014,Jill Stevenson,"181 Enmore Rd,Enmore",Sydney,NSW,Corporate,Radhya Staples,High,Smiths Metal Binder Clips,Office Supplies,Small Pack,Express Air,21-11-2014,$1.60,$2.62,$1.02,10,$56.02,1%,$4.75,$52.29,$0.80,$53.00
5158-1,23-07-2015,Magdelene Morse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Consumer,Tina Carlton,Critical,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Wrap Bag,Regular Air,30-07-2015,$14.95,$34.76,$19.81,28,"$2,652.35",2%,$45.81,"$2,538.07",$8.22,"$2,884.89"
5158-1,30-07-2013,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,"DrawIt Colored Pencils, 48-Color Set",Technology,Small Box,Regular Air,31-07-2013,$21.56,$36.55,$14.99,8,$197.80,5%,$5.95,$193.83,$13.89,$190.03
5158-1,04-05-2013,Lynn Smith,"61A Bay Road,Wollstonecraft",Sydney,NSW,Corporate,Samantha Chairs,Not Specified,Steady Major Accent Highlighters,Technology,Medium Box,Regular Air,06-05-2013,$3.75,$7.08,$3.33,40,$255.72,3%,$23.18,$232.20,$2.35,$233.85
5158-1,23-03-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,26-03-2013,$1.60,$2.62,$1.02,30,$65.00,3%,$3.44,$52.68,$0.80,$53.08
5159-1,04-07-2013,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,05-07-2013,$1.60,$2.62,$1.02,50,$55.02,7%,$2.75,$52.27,$0.80,$53.07
5159-1,13-02-2013,Susan Vittorini,"3 Carrington Road ,Box Hill",Melbourne,VIC,Small Business,Yvette Biti,High,Colored Envelopes,Office Supplies,Small Box,Express Air,15-02-2013,$2.25,$3.69,$1.44,18,$56.22,3%,$5.45,$52.27,$2.50,$53.07
5159-1,21-03-2015,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,Artisan Reinforcements for Hole-Punch Pages,Technology,Small Box,Express Air,22-03-2015,$1.19,$1.98,$0.79,18,$29.92,10%,$0.00,$29.02,$4.77,$28.52
5159-1,05-07-2013,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,07-07-2013,$2.26,$3.58,$1.32,20,$152.40,10%,$7.02,$152.70,$5.47,$152.28
5159-1,15-02-2014,Yana Sorensen,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,20-02-2014,$2.26,$3.58,$1.32,34,$247.30,8%,$0.00,$242.60,$5.47,$240.33
5159-1,20-10-2014,Michael Nguyen,"2a/285A Crown St,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Critical,Alto 3-Hole Punch,Office Supplies,Wrap Bag,Regular Air,21-10-2014,$2.76,$4.38,$1.62,32,$83.12,6%,$5.53,$76.09,$6.21,$74.08
5159-1,04-07-2013,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Express Air,05-07-2013,$1.60,$2.62,$1.02,2,$55.02,3%,$2.75,$52.27,$0.80,$53.07
5159-1,14-06-2015,Sean OBonnell,"541 Church St ,Richmond",Melbourne,VIC,Consumer,Yvette Biti,Medium,"""Addiss Metal Binder Clips",Technology,Small Box,Express Air,15-06-2015,$1.60,$2.62,$1.02,12,$65.80,0%,$3.32,$55.06,$0.80,$56.20
5160-1,05-07-2013,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,1726 Digital Answering Machine,Technology,Small Box,Regular Air,07-07-2013,$8.82,$20.99,$12.17,8,$850.59,1%,$17.21,$843.38,$4.81,$848.19
5160-1,25-08-2014,Jill Fjeld,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Critical,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,27-08-2014,$4.79,$11.97,$7.18,50,$530.20,9%,$43.52,$575.87,$5.81,$538.75
5160-1,20-10-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Cando PC940 Copier,Technology,Small Pack,Regular Air,22-10-2014,$278.99,$449.99,$171.00,2,"$7,019.02",7%,$619.98,"$7,509.81",$49.00,"$5,524.85"
5163-1,05-08-2016,Beth Thompson,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Low,Binder Clips by OIC,Office Supplies,Wrap Bag,Regular Air,06-08-2016,$0.93,$1.48,$0.55,37,$5.20,4%,$0.16,$5.08,$0.70,$7.74
5163-1,20-05-2015,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,22-05-2015,$54.52,$100.97,$46.45,39,"$3,039.81",3%,$303.98,"$2,735.83",$7.18,"$2,741.73"
5163-1,01-09-2013,Carol Triggs,"644 George St,Sydney",Sydney,NSW,Home Office,Radhya Staples,High,Smiths Metal Binder Clips,Furniture,Large Box,Regular Air,02-09-2013,$1.60,$2.62,$1.02,5,$82.12,8%,$2.63,$73.09,$0.80,$73.48
5163-1,06-07-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Corporate,Nicholas Fernandes,High,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Technology,Jumbo Drum,Delivery Truck,06-07-2013,$21.56,$35.94,$14.38,37,"$1,006.32",0%,$10.06,$996.26,$6.66,"$1,002.92"
5163-1,06-07-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,High,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Box,Regular Air,06-07-2013,$21.56,$35.94,$14.38,47,"$1,006.32",0%,$10.06,$996.26,$6.66,"$1,002.92"
5163-1,26-03-2013,Mick Brown,"104 King St,Newtown",Sydney,NSW,Home Office,Charlie Bui,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,28-03-2013,$6.39,$19.98,$13.59,12,$191.36,6%,$4.94,$173.22,$4.00,$193.44
5163-1,12-09-2014,Gary Hansen,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Critical,TechSavi Cordless Keyboard,Office Supplies,Wrap Bag,Express Air,19-09-2014,$11.04,$15.98,$5.92,23,"$1,141.72",7%,$35.46,"$1,111.26",$4.00,"$1,126.28"
5163-1,06-07-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Pack,Regular Air,06-07-2013,$21.56,$35.94,$14.38,22,"$1,006.32",7%,$10.06,$996.26,$6.66,"$1,002.92"
5165-1,14-05-2013,Eudokia Martin,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,EcoTones Memo Sheets,Office Supplies,Small Box,Express Air,15-05-2013,$2.52,$4.00,$1.48,27,$531.76,7%,$58.23,$428.47,$1.30,$433.65
5165-1,10-07-2013,Julie Kriz,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Low,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,10-07-2013,$2.74,$4.49,$1.75,32,$49.39,10%,$3.95,$45.44,$1.49,$46.93
5165-1,19-05-2013,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,20-05-2013,$1.59,$2.61,$1.02,34,$49.39,9%,$3.95,$45.44,$0.50,$46.93
5165-1,15-07-2013,Christopher Conant,"120 Hardware St,Melbourne",Melbourne,VIC,Home Office,Yvette Biti,Critical,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,16-07-2013,$1.60,$2.62,$1.02,36,$110.76,10%,$7.75,$103.10,$0.80,$104.20
5165-1,20-07-2013,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,22-07-2013,$3.84,$6.30,$2.46,6,$49.39,1%,$3.95,$45.44,$0.50,$46.93
5165-1,03-10-2013,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,04-10-2013,$8.82,$20.99,$12.17,4,$899.42,5%,$26.95,$825.97,$4.81,$889.81
5165-1,22-08-2013,Bradley Drucker,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Not Specified,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,24-08-2013,$8.82,$20.99,$12.17,33,$436.78,9%,$26.29,$431.25,$4.81,$436.32
5165-1,11-06-2013,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Artisan 479 Labels,Furniture,Small Pack,Regular Air,13-06-2013,$1.59,$2.61,$1.02,4,$49.34,7%,$2.95,$45.44,$0.50,$46.93
5166-1,30-03-2013,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,31-03-2013,$1.09,$2.60,$1.51,35,$5.30,1%,$0.16,$5.04,$2.40,$7.14
5166-1,26-12-2014,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Economy Rollaway Files,Furniture,Large Box,Express Air,29-12-2014,$67.73,$165.20,$97.47,3,$89.90,10%,$5.69,$83.98,$19.99,$84.97
5166-1,04-02-2015,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Critical,1726 Digital Answering Machine,Furniture,Large Box,Express Air,06-02-2015,$8.82,$20.99,$12.17,44,$35.40,8%,$3.21,$31.97,$4.81,$33.46
5166-1,30-01-2014,Lena Creightor,"96 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Low,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,02-02-2014,$1.94,$3.08,$1.14,21,$154.98,0%,$5.10,$142.68,$0.99,$135.09
