Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5409-1,01-02-2015,Paul Knutson,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Small Business,Leighton Forrest,Low,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,03-02-2015,$278.99,$449.99,$171.00,41,"$2,247.75",4%,$64.87,"$2,226.95",$49.00,"$2,229.44"
5409-1,17-03-2014,Chad Cunningham,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Critical,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Express Air,18-03-2014,$5.33,$8.60,$3.27,25,$259.30,7%,$0.00,$258.30,$6.19,$249.30
5409-1,23-11-2013,Sarah Foster,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Medium,Cando S750 Color Inkjet Printer,Office Supplies,Wrap Bag,Express Air,25-11-2013,$75.00,$120.97,$45.97,19,"$6,799.55",9%,$249.97,"$6,465.82",$26.30,"$2,656.36"
5409-1,17-02-2015,Arn Shari,"98 Holdsworth Street,Woollahra",Sydney,NSW,Home Office,Natasha Song,Not Specified,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,19-02-2015,$1.59,$2.61,$1.02,39,$39.60,8%,$2.83,$26.63,$0.50,$28.63
5409-1,04-02-2015,Susan Manchtan,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan 478 Labels,Office Supplies,Small Box,Regular Air,06-02-2015,$3.14,$4.91,$1.77,48,$64.32,5%,$4.32,$62.29,$0.50,$63.69
5409-1,03-06-2014,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Cando PC940 Copier,Furniture,Small Pack,Regular Air,05-06-2014,$278.99,$449.99,$171.00,7,"$7,299.04",1%,$182.06,"$7,509.84",$49.00,"$6,529.86"
5411-1,05-07-2015,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Consumer,Tina Carlton,Medium,"24 Capacity Maxi Data Binder Racks, Pearl",Technology,Small Pack,Regular Air,07-07-2015,$84.22,$210.55,$126.33,41,"$1,028.31",1%,$61.71,$966.89,$9.99,$980.99
5411-1,13-02-2014,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Not Specified,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Technology,Small Box,Regular Air,13-02-2014,$4.48,$8.14,$3.66,30,$119.35,3%,$10.74,$108.61,$3.12,$109.31
5413-1,02-02-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Consumer,Yvette Biti,Critical,Blackstonian Pencils,Office Supplies,Wrap Bag,Regular Air,03-02-2014,$1.15,$2.67,$1.52,33,$50.73,4%,$1.52,$49.21,$0.86,$50.07
5413-1,02-02-2015,Paul Knutson,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Low,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Wrap Bag,Express Air,03-02-2015,$21.56,$35.94,$14.38,26,"$6,559.84",8%,$673.98,"$6,604.83",$6.66,"$6,517.85"
5413-1,19-05-2013,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,20-05-2013,$1.84,$2.88,$1.04,38,$116.00,0%,$3.76,$106.82,$0.99,$107.04
5414-1,04-12-2014,Ed Braxton,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Pack,Regular Air,05-12-2014,$4.53,$7.30,$2.77,22,$238.05,7%,$19.17,$228.55,$7.72,$239.51
5414-1,03-06-2014,Nathan Mautz,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Multimedia Mailers,Office Supplies,Small Box,Regular Air,05-06-2014,$99.39,$162.93,$63.54,1,"$3,799.60",0%,$192.83,"$3,633.33",$19.99,"$3,323.53"
5414-1,15-02-2014,Yana Sorensen,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Critical,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,20-02-2014,$2.29,$3.69,$1.40,41,$247.30,4%,$0.00,$248.30,$0.50,$253.32
5414-1,17-04-2014,Anemone Ratner,"2-4 College Street, Darlinghurst",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,18-04-2014,$2.90,$4.76,$1.86,45,$134.46,5%,$5.34,$143.92,$0.88,$148.59
5414-1,20-10-2013,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,Adesso Programmable 142-Key Keyboard,Office Supplies,Small Box,Regular Air,22-10-2013,$32.02,$152.48,$120.46,29,$939.06,3%,$0.00,$936.06,$4.00,$959.36
5415-1,24-12-2016,Lisa Hazard,"Cnr Williams Road & Lechlade Ave,South Yarra",Melbourne,VIC,Consumer,Yvette Biti,Medium,Economy Rollaway Files,Office Supplies,Small Box,Regular Air,25-12-2016,$67.73,$165.20,$97.47,48,"$31,699.82",1%,$0.00,"$16,629.04",$19.99,"$16,647.54"
5415-1,20-05-2015,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Critical,OIC Thumb-Tacks,Office Supplies,Small Pack,Regular Air,22-05-2015,$0.71,$1.14,$0.43,9,$50.92,9%,$3.42,$49.52,$0.70,$50.07
5415-1,24-05-2015,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Low,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,28-05-2015,$1.60,$2.62,$1.02,35,$346.92,7%,$0.00,$356.92,$0.80,$369.27
5415-1,27-09-2014,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,02-10-2014,$3.84,$6.30,$2.46,11,"$1,221.76",10%,$0.00,$125.36,$0.50,$130.05
5416-1,24-07-2015,Fred Chung,"73 MacLeay St,Potts Point",Sydney,NSW,Corporate,Natasha Song,Critical,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Small Box,Regular Air,26-07-2015,$14.95,$34.76,$19.81,13,"$1,040.75",8%,$94.44,"$1,715.69",$8.22,"$1,740.77"
5416-1,16-02-2014,Pamela Coakley,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Not Specified,1726 Digital Answering Machine,Technology,Small Box,Express Air,18-02-2014,$8.82,$20.99,$12.17,34,$503.76,6%,$5.04,$498.72,$4.81,$503.53
5416-2,07-05-2013,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Home Office,Aanya Zhang,Medium,Smiths Colored Bar Computer Paper,Office Supplies,Wrap Bag,Regular Air,09-05-2013,$21.97,$35.44,$13.47,26,"$1,765.52",8%,$97.45,"$1,605.39",$4.92,"$1,745.82"
5418-1,10-12-2013,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,Steady Liquid Accent Highlighters,Technology,Medium Box,Regular Air,12-12-2013,$3.47,$6.68,$3.21,10,$40.90,0%,$4.00,$39.60,$1.50,$40.49
5419-1,27-12-2014,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,27-12-2014,$2.29,$3.69,$1.40,29,$242.46,7%,$14.45,$228.46,$0.50,$238.84
5419-1,07-09-2014,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Medium,Self-Adhesive Removable Labels,Technology,Small Box,Regular Air,07-09-2014,$1.98,$3.15,$1.17,46,$132.04,2%,$5.36,$121.80,$0.49,$120.67
5419-1,18-07-2015,Susan Vittorini,"3 Carrington Road ,Box Hill",Melbourne,VIC,Home Office,Yvette Biti,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,20-07-2015,$13.88,$22.38,$8.50,19,$620.60,9%,$18.32,$399.95,$15.10,$393.63
5419-1,27-07-2013,Jona Lucar,"98-104 Parramatta Rd,Camperdown",Sydney,NSW,Small Business,Phoebe Gour,Critical,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,29-07-2013,$4.46,$10.89,$6.43,24,$330.24,7%,$31.33,$306.25,$4.50,$305.66
5420-1,21-07-2013,Adam Shillingsburg,"Westfield Parramatta,Parramatta",Sydney,NSW,Corporate,Stevie Bacata,Critical,Adesso Programmable 142-Key Keyboard,Office Supplies,Small Box,Regular Air,23-07-2013,$39.64,$152.48,$112.84,31,"$4,343.95",9%,$335.89,"$4,755.22",$6.50,"$4,702.51"
5420-1,12-03-2015,Susan Pistek,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Critical,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,13-03-2015,$0.93,$1.48,$0.55,50,$68.06,9%,$0.00,$68.08,$0.70,$68.78
5420-1,17-02-2013,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Corporate,Yvette Biti,Critical,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Wrap Bag,Regular Air,22-02-2013,$0.90,$2.10,$1.20,8,$36.70,4%,$1.07,$34.63,$0.70,$35.33
5420-1,22-02-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Small Business,Yvette Biti,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,23-02-2014,$1.31,$2.84,$1.53,22,$68.08,7%,$0.00,$68.08,$0.93,$68.58
5420-1,06-01-2017,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Consumer,Preston Senome,High,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,07-01-2017,$0.24,$1.26,$1.02,47,$68.08,1%,$0.00,$68.08,$0.70,$68.78
5420-1,22-02-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,23-02-2014,$1.59,$2.61,$1.02,34,$68.08,0%,$0.00,$68.08,$0.50,$68.78
5421-1,22-02-2014,Grant Thornton,"1 John Street,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Small Box,Regular Air,23-02-2014,$16.85,$27.18,$10.33,8,$467.22,6%,$14.02,$453.20,$8.23,$459.86
5421-1,16-07-2013,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,Medium,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,17-07-2013,$2.98,$5.84,$2.86,42,$26.20,6%,$1.20,$24.60,$0.83,$24.62
5421-1,22-02-2014,Amy Cox,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Critical,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Wrap Bag,Regular Air,23-02-2014,$21.56,$35.94,$14.38,1,$467.22,5%,$14.02,$453.20,$6.66,$459.86
5421-1,22-02-2014,Grant Thornton,"98 Holdsworth Street,Woollahra",Sydney,NSW,Corporate,Natasha Song,High,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Pack,Regular Air,23-02-2014,$21.56,$35.94,$14.38,39,$467.22,4%,$14.02,$453.20,$6.66,$459.86
5423-1,14-08-2015,Nona Balk,"120 Hardware St,Melbourne",Melbourne,VIC,Small Business,Yvette Biti,Medium,"Message Book, One Form per Page",Office Supplies,Wrap Bag,Regular Air,16-08-2015,$2.41,$3.71,$1.30,22,$144.36,7%,$14.67,$136.01,$1.93,$137.84
5423-1,23-02-2014,Silt French,"224A Gertrude St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Low,TechSavi Cordless Access Keyboard,Office Supplies,Small Box,Regular Air,26-02-2014,$14.70,$29.99,$15.29,13,"$3,644.10",1%,$0.00,"$3,644.10",$5.50,"$3,651.28"
5423-1,03-11-2014,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,High,TechSavi Cordless Navigator Duo,Office Supplies,Small Box,Regular Air,07-11-2014,$42.11,$80.98,$38.87,43,"$3,644.10",7%,$0.00,"$3,644.10",$7.18,"$3,651.28"
5423-1,17-11-2013,Eugene Barchas,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Creator Colored Pencils,Office Supplies,Small Box,Regular Air,17-11-2013,$1.57,$3.28,$1.71,4,$80.68,9%,$6.22,$78.46,$0.98,$79.44
5424-1,17-12-2013,Tony Molinari,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,High,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,19-12-2013,$1.84,$2.88,$1.04,22,$125.20,7%,$12.20,$121.04,$0.99,$122.74
5424-1,26-07-2013,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Critical,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,31-07-2013,$3.84,$6.30,$2.46,18,$146.96,1%,$14.48,$146.16,$0.50,$132.36
5424-1,30-08-2015,Maxwell Schwartz,"81 MacLeay St,Potts Point",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Wirebound Voice Message Log Book,Office Supplies,Small Box,Regular Air,01-09-2015,$2.90,$4.76,$1.86,34,$185.84,7%,$5.56,$159.84,$0.88,$159.64
5424-1,23-02-2014,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,High,Artisan Non-Stick Binders,Furniture,Large Box,Regular Air,25-02-2014,$2.74,$4.49,$1.75,41,$26.94,4%,$0.81,$26.13,$1.49,$27.62
5426-1,29-08-2013,John Castell,"154 Castlereagh St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,Artisan Binder Labels,Technology,Small Box,Regular Air,30-08-2013,$2.45,$3.89,$1.44,5,$23.92,8%,$1.14,$22.18,$7.01,$22.59
5426-1,03-11-2014,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Medium,EcoTones Memo Sheets,Technology,Small Box,Regular Air,07-11-2014,$2.52,$4.00,$1.48,26,$132.00,2%,$10.56,$121.44,$1.30,$122.74
5426-1,24-02-2014,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,Critical,EcoTones Memo Sheets,Technology,Small Box,Regular Air,25-02-2014,$2.52,$4.00,$1.48,43,$132.00,8%,$10.56,$121.44,$1.30,$122.74
5426-1,03-02-2017,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Critical,Artisan 481 Labels,Furniture,Large Box,Regular Air,05-02-2017,$1.94,$3.08,$1.14,44,$159.94,8%,$4.92,$145.66,$0.99,$147.87
5426-1,10-05-2014,Jennifer Patt,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Medium,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Express Air,12-05-2014,$21.56,$36.55,$14.99,38,$476.68,3%,$14.73,$470.45,$13.89,$485.87
5426-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Not Specified,Deluxe Rollaway Locking File with Drawer,Furniture,Small Pack,Express Air,07-12-2013,$178.83,$415.88,$237.05,25,"$2,007.53",10%,$180.68,"$1,826.85",$11.37,"$1,835.84"
5426-1,21-09-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,23-09-2014,$2.52,$4.00,$1.48,1,$120.55,6%,$1.61,$121.40,$1.30,$122.74
5426-1,11-06-2015,Tamara Chand,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Critical,Colored Envelopes,Office Supplies,Wrap Bag,Regular Air,11-06-2015,$2.25,$3.69,$1.44,33,$145.69,4%,$12.56,$137.09,$2.50,$147.69
5426-1,24-02-2014,Pauline Chand,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Critical,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,26-02-2014,$2.52,$4.00,$1.48,40,$132.00,5%,$10.56,$121.44,$1.30,$122.74
5426-1,02-05-2013,Jack OBriant,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Consumer,Mihael Khan,Not Specified,"220 Trimline Phone, White",Office Supplies,Wrap Bag,Regular Air,02-05-2013,$9.91,$15.99,$6.08,27,$559.68,4%,$59.41,$518.39,$11.28,$539.69
5428-1,25-02-2014,Bobby Elias,"506 Swan Street,Richmond",Melbourne,VIC,Home Office,Connor Betts,Critical,Creator Colored Pencils,Office Supplies,Small Pack,Regular Air,26-02-2014,$1.57,$3.28,$1.71,21,$85.28,3%,$6.82,$78.46,$0.98,$79.44
5428-1,25-02-2014,Peilin Ludson,"501 George St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Critical,"Creator Anti Dust Chalk, 12/Pack",Technology,Small Box,Regular Air,27-02-2014,$1.09,$1.82,$0.73,42,$85.28,7%,$6.82,$78.46,$1.00,$79.44
5428-1,25-02-2014,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Home Office,Stevie Bacata,Critical,"Creator Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,27-02-2014,$1.30,$2.88,$1.58,50,$85.28,9%,$6.82,$78.46,$1.01,$79.44
5428-1,25-12-2014,Brian Stugart,"88 Oxford St,Woollahra",Sydney,NSW,Corporate,Charlie Bui,Low,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,27-12-2014,$21.56,$36.55,$14.99,22,"$2,949.97",10%,$45.00,"$1,589.84",$13.89,"$1,543.59"
5428-1,25-02-2014,Bobby Elias,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,High,Creator Colored Pencils,Office Supplies,Small Box,Regular Air,26-02-2014,$1.57,$3.28,$1.71,11,$85.28,1%,$6.82,$78.46,$0.98,$79.44
5428-1,25-02-2014,Bobby Elias,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Medium,Creator Colored Pencils,Office Supplies,Small Pack,Regular Air,26-02-2014,$1.57,$3.28,$1.71,34,$85.28,4%,$6.82,$78.46,$0.98,$79.44
5428-1,25-02-2014,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,High,Creator Colored Pencils,Office Supplies,Wrap Bag,Regular Air,26-02-2014,$1.57,$3.28,$1.71,29,$85.28,3%,$6.82,$78.46,$0.98,$79.44
5428-1,25-02-2014,Jhrip Luxen,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,High,Creator Colored Pencils,Furniture,Large Box,Regular Air,26-02-2014,$1.57,$3.28,$1.71,,$85.28,4%,$6.82,$78.46,$0.98,$79.44
5429-1,30-03-2013,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,31-03-2013,$2.45,$3.89,$1.44,8,$52.93,7%,$0.17,$59.33,$7.01,$60.68
5429-1,08-06-2014,John Lee,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,High,Bagged Rubber Bands,Office Supplies,Small Box,Express Air,10-06-2014,$0.24,$1.26,$1.02,27,$90.08,0%,$5.44,$80.62,$0.70,$83.57
5429-1,01-11-2013,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Small Business,Mihael Khan,Low,Artisan 48 Labels,Technology,Jumbo Drum,Delivery Truck,02-11-2013,$3.84,$6.30,$2.46,47,$136.04,2%,$5.05,$121.83,$0.50,$132.95
5429-1,31-05-2013,Raymond Fair,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Critical,Apex Box Cutter Scissors,Office Supplies,Small Box,Express Air,02-06-2013,$4.19,$10.23,$6.04,42,$465.56,7%,$18.56,$422.10,$4.68,$423.29
5429-1,15-05-2014,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,Lumi Crayons,Furniture,Small Pack,Regular Air,16-05-2014,$5.22,$9.85,$4.63,1,$89.50,10%,$0.00,$89.50,$4.82,$94.97
5429-1,31-05-2013,Raymond Fair,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,02-06-2013,$2.52,$4.00,$1.48,41,$125.00,7%,$12.54,$121.74,$1.30,$122.74
5429-1,20-01-2015,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,21-01-2015,$1.59,$2.61,$1.02,8,$127.24,4%,$11.12,$127.76,$0.50,$122.16
5429-1,25-10-2013,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Medium,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,27-10-2013,$1.94,$3.08,$1.14,20,$452.00,6%,$45.28,$412.00,$0.99,$413.99
5430-1,25-02-2014,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Corporate,Charlie Bui,Medium,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,27-02-2014,$3.75,$7.08,$3.33,27,$220.44,4%,$6.61,$213.83,$2.35,$215.33
5430-1,04-12-2015,Cari Schnelling,"273 George Street,Sydney",Sydney,NSW,Home Office,Leighton Forrest,Critical,Assorted Color Push Pins,Office Supplies,Wrap Bag,Regular Air,03-12-2015,$0.87,$1.81,$0.94,36,$80.64,1%,$8.06,$72.58,$0.75,$73.58
5430-1,25-02-2014,Patrick Junes,"Hoyts Entertainment Quarter 122 Lang Road,Moore Parra",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,27-02-2014,$3.75,$7.08,$3.33,44,$220.44,2%,$6.61,$213.83,$2.35,$215.33
5430-1,25-02-2014,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Consumer,Charlie Bui,Critical,Security-Tint Envelopes,Office Supplies,Small Box,Regular Air,27-02-2014,$4.89,$7.64,$2.75,34,$220.44,3%,$6.61,$213.83,$1.39,$215.33
5430-1,04-07-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Steady Major Accent Highlighters,Office Supplies,Small Pack,Express Air,06-07-2014,$3.75,$7.08,$3.33,22,$220.44,7%,$6.61,$213.83,$2.35,$215.33
5431-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,09-08-2014,$1.84,$2.88,$1.04,20,$88.06,7%,$1.76,$80.64,$0.99,$88.34
5431-1,02-03-2014,Edward Nazzal,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Not Specified,Binder Posts,Office Supplies,Small Box,Regular Air,03-03-2014,$3.50,$5.74,$2.24,10,$29.17,6%,$0.58,$28.59,$5.01,$34.85
5431-1,08-12-2013,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Express Air,08-12-2013,$2.50,$5.68,$3.18,29,$136.34,10%,$3.06,$121.86,$3.60,$123.07
5432-1,28-02-2014,Lena Radford,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Not Specified,12 Colored Short Pencils,Technology,Medium Box,Regular Air,01-03-2014,$1.09,$2.60,$1.51,18,$44.10,0%,$1.76,$42.34,$2.40,$43.04
5432-1,28-02-2014,Lena Radford,"4A Lyons St,Strathfield",Sydney,NSW,Consumer,Tina Carlton,Not Specified,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Small Box,Regular Air,01-03-2014,$0.90,$2.10,$1.20,30,$44.10,3%,$1.76,$42.34,$0.70,$43.04
5432-1,19-11-2014,Brendan Murry,"Shop 1 797 Botany Rd,Rosebery",Sydney,NSW,Consumer,Phoebe Gour,Not Specified,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Furniture,Small Pack,Regular Air,21-11-2014,$54.29,$90.48,$36.19,27,"$2,508.56",7%,$181.45,"$2,246.75",$19.99,"$2,296.75"
5432-1,28-02-2014,Lena Radford,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Low,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Wrap Bag,Regular Air,01-03-2014,$0.90,$2.10,$1.20,33,$44.10,7%,$1.76,$42.34,$0.70,$43.04
5433-1,25-02-2014,Tracy Hobs,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,High,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,27-02-2014,$3.75,$7.08,$3.33,44,$220.44,3%,$6.61,$213.83,$2.35,$215.33
5433-1,25-02-2014,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Corporate,Charlie Bui,Low,Beekin 6 Outlet Metallic Surge Strip,Technology,Small Box,Regular Air,27-02-2014,$4.46,$10.89,$6.43,8,$220.44,1%,$6.61,$213.83,$4.50,$215.33
5433-1,19-05-2013,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Express Air,20-05-2013,$1.94,$3.08,$1.14,36,$131.50,10%,$3.61,$129.05,$0.99,$123.04
5433-1,25-02-2014,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Home Office,Charlie Bui,High,Steady Major Accent Highlighters,Office Supplies,Wrap Bag,Regular Air,27-02-2014,$3.75,$7.08,$3.33,23,$220.44,8%,$6.61,$213.83,$2.35,$215.33
5433-1,23-01-2014,Mark Van Huff,"1 John Street,Waterloo",Sydney,NSW,Home Office,Charlie Bui,High,Artisan 474 Labels,Technology,Large Box,Regular Air,25-01-2014,$1.84,$2.88,$1.04,5,$374.44,2%,$0.00,$47.42,$0.99,$46.12
5433-1,25-02-2014,Drenn Jones,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,Medium,Steady Major Accent Highlighters,Office Supplies,Wrap Bag,Regular Air,27-02-2014,$3.75,$7.08,$3.33,38,$220.44,3%,$6.61,$213.83,$2.35,$215.33
5434-1,23-02-2013,Giulietta Weimer,"48 Albion St,Surry Hills",Sydney,NSW,Corporate,Natasha Song,High,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Wrap Bag,Regular Air,23-02-2013,$8.92,$29.74,$20.82,50,$492.86,0%,$0.00,$493.50,$6.64,$300.00
